file_name,section,answer_nums,obs_type,is_unable,is_refuse,is_aftercall,is_nonans
2187091_T,1,{33},train,FALSE,FALSE,FALSE,FALSE
660760_T,1,{22},train,FALSE,TRUE,FALSE,TRUE
2733993_T,1,{22},test,FALSE,FALSE,FALSE,FALSE
4994399_T,1,"{9,11}",train,FALSE,FALSE,FALSE,FALSE
4911743_T,1,{10},train,FALSE,FALSE,FALSE,FALSE
1771683_T,1,{54},train,TRUE,FALSE,FALSE,TRUE
1564541_T,1,"{73,74,75,76,77,78,79}",test,FALSE,FALSE,FALSE,FALSE
4164696_T,1,{15},train,FALSE,FALSE,FALSE,FALSE
842257_T,1,"{49,50}",test,TRUE,FALSE,FALSE,TRUE
913271_T,1,"{152,154}",test,FALSE,TRUE,FALSE,TRUE
2097678_T,1,"{55,57,59}",train,FALSE,FALSE,TRUE,TRUE
905284_T,1,{98},test,FALSE,FALSE,FALSE,FALSE
919724_T,1,{162},train,FALSE,FALSE,FALSE,FALSE
4144220_T,1,{114},train,FALSE,FALSE,FALSE,FALSE
764262_T,1,{5},train,FALSE,FALSE,FALSE,FALSE
795064_T,1,"{87,88,89,90,93}",train,FALSE,FALSE,FALSE,FALSE
4918049_T,1,"{43,45,46,47}",train,FALSE,FALSE,FALSE,FALSE
4999586_T,1,"{54,55}",train,FALSE,FALSE,FALSE,FALSE
1403540_T,1,"{90,91,92,93,95}",train,FALSE,FALSE,FALSE,FALSE
1049555_T,1,"{31,32}",train,FALSE,FALSE,FALSE,FALSE
4876956_T,1,"{52,54,56}",train,FALSE,FALSE,FALSE,FALSE
3645873_T,1,{12},train,TRUE,FALSE,FALSE,TRUE
1436993_T,1,{83},test,FALSE,FALSE,FALSE,FALSE
2173923_T,1,{19},train,FALSE,FALSE,FALSE,FALSE
3242281_T,1,{32},test,FALSE,FALSE,FALSE,FALSE
898573_T,1,{35},train,FALSE,FALSE,FALSE,FALSE
3782261_T,1,"{21,23}",train,TRUE,FALSE,FALSE,TRUE
962640_T,1,{60},train,FALSE,FALSE,FALSE,FALSE
2445800_T,1,{4},train,FALSE,FALSE,FALSE,FALSE
5057352_T,1,{12},test,FALSE,FALSE,FALSE,FALSE
1709362_T,1,{89},train,TRUE,FALSE,FALSE,TRUE
4791066_T,1,"{28,30}",train,FALSE,FALSE,FALSE,FALSE
1679799_T,1,"{20,22,23}",test,FALSE,TRUE,FALSE,TRUE
3957489_T,1,"{47,49,50}",test,FALSE,FALSE,FALSE,FALSE
2055228_T,1,{13},train,FALSE,FALSE,FALSE,FALSE
4211529_T,1,"{107,109}",train,TRUE,FALSE,FALSE,TRUE
3943002_T,1,{76},test,FALSE,FALSE,FALSE,FALSE
4154754_T,1,"{19,21,23}",train,FALSE,FALSE,FALSE,FALSE
1033445_T,1,{52},train,TRUE,FALSE,FALSE,TRUE
735233_T,1,"{63,66}",test,FALSE,FALSE,FALSE,FALSE
917386_T,1,{12},test,FALSE,FALSE,FALSE,FALSE
1441140_T,1,{25},train,FALSE,FALSE,FALSE,FALSE
4995892_T,1,"{73,74,75,76,77,78,79}",train,TRUE,FALSE,FALSE,TRUE
2690105_T,1,"{5,7,9,11}",train,FALSE,FALSE,FALSE,FALSE
5010727_T,1,"{56,58,60}",train,FALSE,FALSE,TRUE,TRUE
2751139_T,1,{26},train,FALSE,FALSE,FALSE,FALSE
848135_T,1,{19},train,FALSE,FALSE,FALSE,FALSE
3517256_T,1,{29},train,TRUE,FALSE,FALSE,TRUE
4996071_T,1,"{58,61}",train,FALSE,FALSE,FALSE,FALSE
2016700_T,1,"{36,37,38}",train,FALSE,FALSE,FALSE,FALSE
2019854_T,1,"{23,24}",train,FALSE,FALSE,FALSE,FALSE
4703671_T,1,"{17,18}",train,FALSE,FALSE,FALSE,FALSE
2185133_T,1,{86},train,FALSE,FALSE,FALSE,FALSE
886999_T,1,{7},test,FALSE,FALSE,FALSE,FALSE
924205_T,1,{32},test,TRUE,FALSE,FALSE,TRUE
789454_T,1,"{118,120}",test,FALSE,FALSE,FALSE,FALSE
1003362_T,1,{29},test,FALSE,FALSE,FALSE,FALSE
1594788_T,1,{159},train,TRUE,FALSE,FALSE,TRUE
1155982_T,1,{26},train,TRUE,FALSE,FALSE,TRUE
4728125_T,1,"{9,10}",train,FALSE,FALSE,FALSE,FALSE
2345305_T,1,"{84,86}",train,FALSE,FALSE,FALSE,FALSE
986071_T,1,"{41,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71}",train,TRUE,FALSE,FALSE,TRUE
1616409_T,1,"{15,17}",train,FALSE,FALSE,FALSE,FALSE
2319551_T,1,{37},train,FALSE,FALSE,FALSE,FALSE
4935014_T,1,"{28,30}",test,FALSE,FALSE,FALSE,FALSE
1097525_T,1,"{101,102}",train,TRUE,FALSE,FALSE,TRUE
2477913_T,1,{68},train,FALSE,FALSE,FALSE,FALSE
4684923_T,1,"{12,13,15,16}",train,FALSE,FALSE,FALSE,FALSE
964501_T,1,{34},test,FALSE,FALSE,FALSE,FALSE
1655081_T,1,"{73,74,76}",train,FALSE,FALSE,FALSE,FALSE
2290277_T,1,{43},test,FALSE,FALSE,FALSE,FALSE
1877830_T,1,{9},train,FALSE,FALSE,FALSE,FALSE
3051527_T,1,{64},train,FALSE,FALSE,FALSE,FALSE
5050493_T,1,{30},test,FALSE,FALSE,FALSE,FALSE
4244089_T,1,{8},test,FALSE,FALSE,FALSE,FALSE
1090644_T,1,{5},test,FALSE,FALSE,FALSE,FALSE
3933168_T,1,{5},train,FALSE,FALSE,FALSE,FALSE
1209312_T,1,{6},train,FALSE,FALSE,FALSE,FALSE
2490390_T,1,{10},test,FALSE,FALSE,FALSE,FALSE
3220253_T,1,{89},train,FALSE,FALSE,FALSE,FALSE
4737047_T,1,"{16,17}",train,FALSE,FALSE,FALSE,FALSE
2085186_T,1,{21},train,FALSE,FALSE,FALSE,FALSE
4715504_T,1,"{24,25,27}",test,FALSE,FALSE,FALSE,FALSE
1607994_T,1,{19},test,FALSE,FALSE,FALSE,FALSE
1805196_T,1,{19},train,FALSE,FALSE,FALSE,FALSE
4991861_T,1,"{45,46}",test,FALSE,FALSE,FALSE,FALSE
1089782_T,1,{24},test,FALSE,FALSE,FALSE,FALSE
2189537_T,1,{31},train,TRUE,FALSE,FALSE,TRUE
1597280_T,1,"{5,7}",train,FALSE,FALSE,FALSE,FALSE
2790082_T,1,"{5,7}",train,FALSE,FALSE,FALSE,FALSE
1911960_T,1,{5},train,FALSE,FALSE,FALSE,FALSE
1570845_T,1,{49},train,FALSE,FALSE,FALSE,FALSE
1031329_T,1,"{13,14}",test,FALSE,FALSE,FALSE,FALSE
3226077_T,1,{30},test,FALSE,FALSE,FALSE,FALSE
1874747_T,1,"{40,41}",train,FALSE,FALSE,FALSE,FALSE
5056196_T,1,"{53,54,56}",train,FALSE,FALSE,FALSE,FALSE
1055223_T,1,"{79,81}",train,FALSE,FALSE,FALSE,FALSE
798371_T,1,"{34,36,37,38,39}",test,FALSE,FALSE,FALSE,FALSE
4791960_T,1,"{81,83,85}",test,FALSE,FALSE,FALSE,FALSE
3306602_T,1,{52},train,FALSE,FALSE,FALSE,FALSE
4166761_T,1,{9},train,FALSE,FALSE,FALSE,FALSE
1653103_T,1,{50},test,FALSE,FALSE,FALSE,FALSE
4760377_T,1,{35},train,FALSE,FALSE,FALSE,FALSE
3477065_T,1,"{48,51}",test,TRUE,FALSE,FALSE,TRUE
3242559_T,1,{17},train,FALSE,FALSE,FALSE,FALSE
3190592_T,1,"{84,85}",train,FALSE,TRUE,FALSE,TRUE
2073593_T,1,{15},test,FALSE,FALSE,FALSE,FALSE
666867_T,1,{79},train,FALSE,FALSE,FALSE,FALSE
2110998_T,1,{53},train,FALSE,TRUE,FALSE,TRUE
2014857_T,1,"{27,28,30}",test,FALSE,FALSE,FALSE,FALSE
938157_T,1,"{65,67}",train,FALSE,FALSE,FALSE,FALSE
4986436_T,1,"{24,26}",train,FALSE,FALSE,FALSE,FALSE
1793365_T,1,"{44,45,47}",train,FALSE,FALSE,FALSE,FALSE
4725629_T,1,{44},test,FALSE,FALSE,FALSE,FALSE
4720460_T,1,{40},train,FALSE,FALSE,FALSE,FALSE
2510019_T,1,{18},train,FALSE,FALSE,FALSE,FALSE
1115599_T,1,"{29,32}",train,FALSE,FALSE,FALSE,FALSE
1104111_T,1,{15},train,FALSE,FALSE,FALSE,FALSE
2536690_T,1,"{51,53}",train,TRUE,FALSE,FALSE,TRUE
1390533_T,1,"{65,66}",train,FALSE,TRUE,FALSE,TRUE
2014883_T,1,{19},train,FALSE,TRUE,FALSE,TRUE
2680834_T,1,{19},train,TRUE,FALSE,FALSE,TRUE
1360246_T,1,{32},train,FALSE,FALSE,FALSE,FALSE
1729147_T,1,"{111,113}",train,FALSE,FALSE,FALSE,FALSE
1147472_T,1,{10},train,FALSE,FALSE,FALSE,FALSE
1402131_T,1,{60},train,FALSE,FALSE,FALSE,FALSE
1527364_T,1,{55},test,FALSE,FALSE,FALSE,FALSE
668066_T,1,"{64,67}",train,FALSE,FALSE,FALSE,FALSE
997566_T,1,"{78,79}",train,FALSE,FALSE,FALSE,FALSE
2321303_T,1,"{43,45}",train,FALSE,FALSE,FALSE,FALSE
839068_T,1,"{41,43,45,48,49}",train,FALSE,FALSE,FALSE,FALSE
3955306_T,1,"{66,68,70,72}",train,FALSE,FALSE,FALSE,FALSE
2070772_T,1,{50},train,FALSE,FALSE,FALSE,FALSE
4685255_T,1,{6},test,FALSE,FALSE,FALSE,FALSE
3683565_T,1,"{3,4}",test,FALSE,FALSE,FALSE,FALSE
1614195_T,1,{7},train,FALSE,FALSE,FALSE,FALSE
765709_T,1,{38},train,FALSE,FALSE,FALSE,FALSE
762945_T,1,"{44,46}",test,FALSE,FALSE,FALSE,FALSE
5040424_T,1,{77},train,FALSE,FALSE,FALSE,FALSE
3642519_T,1,"{32,34}",test,FALSE,FALSE,FALSE,FALSE
936936_T,1,"{81,83}",train,FALSE,FALSE,FALSE,FALSE
2009537_T,1,"{18,19,20}",train,FALSE,FALSE,FALSE,FALSE
4218353_T,1,{16},train,FALSE,FALSE,FALSE,FALSE
1192773_T,1,"{23,24}",train,FALSE,FALSE,FALSE,FALSE
1134901_T,1,"{48,50,53}",train,FALSE,FALSE,FALSE,FALSE
1886743_T,1,{25},train,FALSE,FALSE,FALSE,FALSE
4877767_T,1,{17},train,FALSE,FALSE,FALSE,FALSE
1877876_T,1,"{139,141,143}",train,FALSE,FALSE,FALSE,FALSE
961509_T,1,"{62,64}",train,FALSE,FALSE,FALSE,FALSE
1992814_T,1,{22},train,TRUE,FALSE,FALSE,TRUE
2445643_T,1,{12},train,FALSE,FALSE,FALSE,FALSE
4784308_T,1,{9},train,FALSE,FALSE,FALSE,FALSE
3775201_T,1,{6},train,FALSE,FALSE,FALSE,FALSE
4154751_T,1,"{51,53}",test,FALSE,FALSE,FALSE,FALSE
2175946_T,1,{29},train,FALSE,FALSE,FALSE,FALSE
1621724_T,1,{12},test,FALSE,FALSE,FALSE,FALSE
3963644_T,1,{23},train,FALSE,FALSE,FALSE,FALSE
1219283_T,1,"{5,6,7,9,12,13,14,16,17,18,19,20,21,23}",train,FALSE,TRUE,FALSE,TRUE
704855_T,1,{18},test,FALSE,FALSE,FALSE,FALSE
1879653_T,1,{35},train,TRUE,FALSE,FALSE,TRUE
729770_T,1,{14},train,FALSE,FALSE,FALSE,FALSE
1825037_T,1,"{31,33}",train,FALSE,FALSE,FALSE,FALSE
1994645_T,1,"{16,17}",train,FALSE,FALSE,FALSE,FALSE
2726019_T,1,"{5,7,9}",train,FALSE,FALSE,FALSE,FALSE
4882005_T,1,{42},train,TRUE,FALSE,FALSE,TRUE
2504318_T,1,{17},train,FALSE,TRUE,FALSE,TRUE
4964788_T,1,{61},train,TRUE,FALSE,FALSE,TRUE
4218780_T,1,{38},test,FALSE,FALSE,FALSE,FALSE
2700972_T,1,{5},test,FALSE,FALSE,FALSE,FALSE
737195_T,1,"{36,38}",train,FALSE,FALSE,FALSE,FALSE
2047090_T,1,"{3,5,7,9,11}",train,FALSE,FALSE,FALSE,FALSE
1549409_T,1,{12},test,FALSE,FALSE,FALSE,FALSE
1673010_T,1,{18},train,FALSE,FALSE,FALSE,FALSE
1839026_T,1,{42},train,FALSE,FALSE,FALSE,FALSE
848077_T,1,"{52,54,56,58}",train,FALSE,FALSE,FALSE,FALSE
2790562_T,1,{15},test,FALSE,FALSE,FALSE,FALSE
753828_T,1,"{25,27,29,31}",train,FALSE,FALSE,FALSE,FALSE
3422482_T,1,{5},train,FALSE,FALSE,FALSE,FALSE
1856705_T,1,"{22,24,26,28}",test,FALSE,FALSE,FALSE,FALSE
4213461_T,1,"{36,38,40}",train,FALSE,FALSE,FALSE,FALSE
1294426_T,1,"{30,31}",train,FALSE,FALSE,FALSE,FALSE
1604610_T,1,{6},train,FALSE,FALSE,FALSE,FALSE
836525_T,1,{115},test,FALSE,FALSE,FALSE,FALSE
763752_T,1,"{106,107}",train,FALSE,FALSE,FALSE,FALSE
1506666_T,1,{92},train,FALSE,FALSE,FALSE,FALSE
1549991_T,1,{25},test,FALSE,FALSE,FALSE,FALSE
1910806_T,1,{44},train,TRUE,FALSE,FALSE,TRUE
5024008_T,1,{23},train,FALSE,FALSE,FALSE,FALSE
5057338_T,1,{7},train,FALSE,FALSE,FALSE,FALSE
1287346_T,1,"{62,64,65,66,67,68,69,70,72,74,76,78,80,81}",train,FALSE,FALSE,FALSE,FALSE
4756402_T,1,"{20,21}",train,FALSE,FALSE,FALSE,FALSE
815018_T,1,{64},test,FALSE,FALSE,FALSE,FALSE
1992800_T,1,"{7,9}",train,FALSE,FALSE,FALSE,FALSE
1062918_T,1,{20},train,FALSE,FALSE,FALSE,FALSE
4211391_T,1,"{47,48,49,51,53}",test,TRUE,FALSE,FALSE,TRUE
2095791_T,1,{17},train,FALSE,FALSE,FALSE,FALSE
1353149_T,1,"{35,36,37}",test,FALSE,FALSE,FALSE,FALSE
1663230_T,1,{11},test,FALSE,FALSE,FALSE,FALSE
1192745_T,1,{54},train,FALSE,FALSE,FALSE,FALSE
1022752_T,1,"{14,15}",train,FALSE,FALSE,FALSE,FALSE
2044682_T,1,{26},train,FALSE,FALSE,FALSE,FALSE
3798242_T,1,"{40,42}",train,FALSE,FALSE,FALSE,FALSE
1149531_T,1,{93},train,FALSE,FALSE,FALSE,FALSE
775735_T,1,{133},train,FALSE,FALSE,FALSE,FALSE
4755387_T,1,"{5,6}",train,FALSE,FALSE,FALSE,FALSE
775539_T,1,"{3,6}",train,TRUE,FALSE,FALSE,TRUE
3247008_T,1,{59},train,FALSE,FALSE,FALSE,FALSE
1049485_T,1,"{11,13,15}",test,FALSE,FALSE,FALSE,FALSE
4135912_T,1,{17},train,FALSE,FALSE,FALSE,FALSE
1666829_T,1,"{57,59,61}",test,FALSE,TRUE,FALSE,TRUE
4168363_T,1,{26},train,FALSE,FALSE,FALSE,FALSE
2137167_T,1,{29},test,FALSE,FALSE,FALSE,FALSE
1991897_T,1,{68},train,FALSE,FALSE,FALSE,FALSE
1044659_T,1,{46},train,FALSE,FALSE,FALSE,FALSE
3254922_T,1,"{8,9}",train,FALSE,FALSE,FALSE,FALSE
1459091_T,1,"{40,42,44,46,47}",train,FALSE,TRUE,FALSE,TRUE
3939115_T,1,{18},train,FALSE,FALSE,FALSE,FALSE
1092608_T,1,"{16,18}",test,FALSE,FALSE,FALSE,FALSE
4874134_T,1,{26},train,FALSE,FALSE,FALSE,FALSE
3022901_T,1,"{104,106,108}",train,FALSE,FALSE,FALSE,FALSE
791880_T,1,{52},train,TRUE,FALSE,FALSE,TRUE
874657_T,1,"{16,17}",train,FALSE,FALSE,FALSE,FALSE
796073_T,1,"{58,59}",train,FALSE,FALSE,FALSE,FALSE
2768254_T,1,{20},train,FALSE,FALSE,FALSE,FALSE
4918812_T,1,{25},train,FALSE,FALSE,FALSE,FALSE
4859751_T,1,"{15,16,18}",train,FALSE,FALSE,FALSE,FALSE
1357081_T,1,"{57,59}",test,FALSE,TRUE,FALSE,TRUE
878001_T,1,{7},train,FALSE,FALSE,FALSE,FALSE
3469796_T,1,{3},train,FALSE,TRUE,FALSE,TRUE
4741712_T,1,"{3,4}",train,FALSE,TRUE,FALSE,TRUE
4867140_T,1,{98},train,FALSE,FALSE,FALSE,FALSE
1865794_T,1,"{81,83,84,85,87,89}",test,FALSE,FALSE,FALSE,FALSE
2110810_T,1,{18},train,FALSE,FALSE,FALSE,FALSE
1897321_T,1,{70},train,FALSE,FALSE,FALSE,FALSE
4943257_T,1,"{70,71,72,74}",train,FALSE,FALSE,FALSE,FALSE
1068823_T,1,"{24,26}",test,FALSE,FALSE,FALSE,FALSE
1360108_T,1,{24},train,FALSE,TRUE,FALSE,TRUE
4789839_T,1,{49},train,FALSE,FALSE,FALSE,FALSE
2751190_T,1,"{4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23}",train,FALSE,FALSE,FALSE,FALSE
1302678_T,1,{31},train,FALSE,FALSE,FALSE,FALSE
1355056_T,1,"{40,42,44,46,48,50,52}",train,FALSE,TRUE,FALSE,TRUE
4142234_T,1,{15},test,FALSE,FALSE,FALSE,FALSE
2127133_T,1,"{58,60,62,63,64,65,66,67,68,69,70,71,72,73,74}",train,TRUE,FALSE,FALSE,TRUE
3646899_T,1,"{21,22}",train,FALSE,FALSE,FALSE,FALSE
2689431_T,3,{17},train,TRUE,FALSE,FALSE,TRUE
3402623_T,1,"{12,14,16}",train,FALSE,FALSE,FALSE,FALSE
4941809_T,1,"{5,6}",train,FALSE,FALSE,FALSE,FALSE
2127316_T,1,{63},train,FALSE,FALSE,FALSE,FALSE
805957_T,1,{89},train,FALSE,FALSE,FALSE,FALSE
1975255_T,1,"{44,45,47}",test,FALSE,TRUE,FALSE,TRUE
2055222_T,1,{90},train,FALSE,FALSE,FALSE,FALSE
1612322_T,1,{136},train,FALSE,FALSE,FALSE,FALSE
842373_T,1,{50},train,FALSE,FALSE,FALSE,FALSE
1881705_T,1,{29},test,FALSE,FALSE,FALSE,FALSE
4236033_T,1,"{42,44,46,48,50}",train,FALSE,FALSE,FALSE,FALSE
2486397_T,1,{64},test,FALSE,FALSE,FALSE,FALSE
1436819_T,1,{20},train,FALSE,FALSE,FALSE,FALSE
1110807_T,1,{22},train,FALSE,FALSE,FALSE,FALSE
1294810_T,1,{11},train,FALSE,FALSE,FALSE,FALSE
2120905_T,1,{103},train,FALSE,FALSE,FALSE,FALSE
1206530_T,1,"{37,38,39,40,41}",train,FALSE,FALSE,FALSE,FALSE
4132880_T,1,{71},train,FALSE,FALSE,FALSE,FALSE
4204667_T,1,{3},test,FALSE,FALSE,FALSE,FALSE
1350472_T,1,"{28,30}",train,FALSE,FALSE,FALSE,FALSE
1667533_T,1,"{38,40,41,42,43,44}",test,FALSE,TRUE,FALSE,TRUE
1534849_T,1,{24},train,TRUE,TRUE,FALSE,TRUE
4692399_T,1,{67},train,TRUE,FALSE,FALSE,TRUE
1094210_T,1,"{47,48,50,52,54,56}",train,TRUE,FALSE,FALSE,TRUE
4212425_T,1,"{79,80,83}",train,FALSE,FALSE,FALSE,FALSE
1459866_T,1,"{117,119}",train,FALSE,FALSE,FALSE,FALSE
1911726_T,1,"{9,11}",test,FALSE,FALSE,FALSE,FALSE
4789156_T,1,{36},train,FALSE,FALSE,FALSE,FALSE
2067289_T,1,"{3,5}",test,FALSE,FALSE,FALSE,FALSE
4803301_T,1,"{68,69}",train,FALSE,TRUE,FALSE,TRUE
2548622_T,1,"{28,30,31,32}",train,TRUE,FALSE,FALSE,TRUE
5030059_T,1,{46},train,FALSE,FALSE,FALSE,FALSE
1192983_T,1,{47},train,FALSE,FALSE,FALSE,FALSE
3096576_T,1,"{37,38,39,40,41,44,45,46,47,48,49}",train,FALSE,FALSE,FALSE,FALSE
3699109_T,1,"{44,46,47}",train,FALSE,FALSE,FALSE,FALSE
963761_T,1,"{3,4}",test,FALSE,FALSE,FALSE,FALSE
4860426_T,1,{10},train,FALSE,FALSE,FALSE,FALSE
2077909_T,1,{9},train,FALSE,FALSE,FALSE,FALSE
1070636_T,1,"{15,18,19}",train,FALSE,FALSE,FALSE,FALSE
795097_T,1,"{49,51}",test,FALSE,TRUE,FALSE,TRUE
5009234_T,1,{86},train,FALSE,FALSE,FALSE,FALSE
4916720_T,1,{51},test,FALSE,FALSE,FALSE,FALSE
3501765_T,1,{45},train,FALSE,FALSE,TRUE,TRUE
4787563_T,1,"{44,46}",train,FALSE,FALSE,FALSE,FALSE
1196907_T,1,{32},train,FALSE,FALSE,FALSE,FALSE
1404968_T,1,{23},train,FALSE,FALSE,FALSE,FALSE
1613914_T,1,{73},train,FALSE,FALSE,FALSE,FALSE
5095299_T,1,{5},test,TRUE,FALSE,FALSE,TRUE
1022060_T,1,{2},test,FALSE,FALSE,FALSE,FALSE
4045838_T,1,{21},train,FALSE,FALSE,FALSE,FALSE
4926813_T,1,"{32,33,34,35}",test,FALSE,FALSE,FALSE,FALSE
4233839_T,1,{9},train,FALSE,FALSE,FALSE,FALSE
1146225_T,1,{124},train,FALSE,FALSE,FALSE,FALSE
1068237_T,1,{47},train,FALSE,TRUE,FALSE,TRUE
3468336_T,1,"{67,68}",train,FALSE,FALSE,FALSE,FALSE
2081488_T,1,{88},test,FALSE,FALSE,FALSE,FALSE
5042390_T,1,{18},test,FALSE,TRUE,FALSE,TRUE
3012294_T,1,"{20,22,24}",train,FALSE,FALSE,FALSE,FALSE
4961431_T,1,"{40,41}",train,FALSE,FALSE,FALSE,FALSE
4160737_T,1,"{125,126}",train,FALSE,FALSE,FALSE,FALSE
1848356_T,1,"{104,106,108}",test,FALSE,FALSE,FALSE,FALSE
4702798_T,1,{121},train,FALSE,FALSE,FALSE,FALSE
1731081_T,1,{42},train,FALSE,TRUE,FALSE,TRUE
3129777_T,1,"{22,25}",train,FALSE,FALSE,FALSE,FALSE
1626781_T,1,"{69,71,72}",train,FALSE,FALSE,FALSE,FALSE
3404803_T,1,{7},train,FALSE,FALSE,FALSE,FALSE
1991472_T,1,{85},train,FALSE,FALSE,FALSE,FALSE
1536630_T,1,{50},train,FALSE,FALSE,FALSE,FALSE
2186651_T,1,"{31,32}",test,FALSE,FALSE,FALSE,FALSE
3062455_T,1,{9},test,FALSE,TRUE,FALSE,TRUE
1466062_T,1,{11},train,FALSE,FALSE,FALSE,FALSE
3982098_T,1,{40},train,FALSE,FALSE,FALSE,FALSE
3654197_T,1,"{67,69,70}",test,FALSE,FALSE,FALSE,FALSE
1921510_T,1,"{99,101}",test,FALSE,FALSE,FALSE,FALSE
4983573_T,1,"{32,33}",train,FALSE,FALSE,FALSE,FALSE
1357179_T,1,{65},test,FALSE,FALSE,FALSE,FALSE
954945_T,1,"{43,45}",train,FALSE,FALSE,FALSE,FALSE
952314_T,1,{74},test,FALSE,FALSE,FALSE,FALSE
2165954_T,1,{58},train,FALSE,FALSE,FALSE,FALSE
3646405_T,1,"{11,12}",train,FALSE,FALSE,FALSE,FALSE
1194055_T,1,{149},test,FALSE,FALSE,FALSE,FALSE
1650565_T,1,"{87,89}",test,FALSE,FALSE,FALSE,FALSE
1402215_T,1,"{21,23}",train,FALSE,FALSE,FALSE,FALSE
4154135_T,1,{3},train,FALSE,FALSE,FALSE,FALSE
1438404_T,1,{185},train,FALSE,FALSE,FALSE,FALSE
1299543_T,1,{19},train,FALSE,FALSE,FALSE,FALSE
3915396_T,1,"{24,26}",train,FALSE,FALSE,FALSE,FALSE
4807036_T,1,"{15,16}",train,FALSE,FALSE,FALSE,FALSE
1726062_T,1,"{48,50,51}",train,FALSE,FALSE,FALSE,FALSE
5064858_T,1,"{53,54,55,56,57,59}",test,FALSE,FALSE,FALSE,FALSE
1668397_T,1,{26},test,FALSE,FALSE,FALSE,FALSE
1305670_T,1,{26},test,FALSE,FALSE,FALSE,FALSE
2182420_T,1,{50},test,FALSE,FALSE,FALSE,FALSE
1747004_T,1,"{16,18}",test,FALSE,FALSE,FALSE,FALSE
942902_T,1,"{54,56}",train,FALSE,FALSE,FALSE,FALSE
1557755_T,1,"{3,4}",train,FALSE,FALSE,FALSE,FALSE
880387_T,1,{64},train,FALSE,FALSE,FALSE,FALSE
599848_T,1,"{131,133}",test,FALSE,FALSE,FALSE,FALSE
4923740_T,1,{64},test,FALSE,FALSE,FALSE,FALSE
1406445_T,1,"{38,39}",train,FALSE,FALSE,FALSE,FALSE
2448429_T,1,"{10,12}",test,FALSE,FALSE,FALSE,FALSE
2321009_T,1,{16},train,FALSE,FALSE,FALSE,FALSE
1597702_T,1,{14},train,FALSE,FALSE,FALSE,FALSE
4804859_T,1,{11},train,FALSE,FALSE,FALSE,FALSE
2682679_T,1,"{15,17}",test,FALSE,TRUE,FALSE,TRUE
4943964_T,1,"{52,53}",test,FALSE,FALSE,FALSE,FALSE
961761_T,1,"{37,39}",train,FALSE,FALSE,FALSE,FALSE
4887031_T,1,{5},test,FALSE,FALSE,FALSE,FALSE
875994_T,1,{3},test,FALSE,FALSE,FALSE,FALSE
4988712_T,1,"{40,43}",test,FALSE,FALSE,FALSE,FALSE
879403_T,1,{3},test,FALSE,FALSE,FALSE,FALSE
1597338_T,1,{13},train,FALSE,FALSE,FALSE,FALSE
669971_T,1,{49},test,FALSE,FALSE,FALSE,FALSE
879140_T,1,{24},test,FALSE,FALSE,FALSE,FALSE
950452_T,1,{3},train,FALSE,FALSE,FALSE,FALSE
1911983_T,1,"{50,53}",train,FALSE,FALSE,FALSE,FALSE
2663136_T,1,"{67,68,70}",train,TRUE,FALSE,FALSE,TRUE
1759816_T,1,{118},train,FALSE,FALSE,FALSE,FALSE
4171560_T,1,{18},train,FALSE,FALSE,FALSE,FALSE
3589691_T,1,{173},test,FALSE,FALSE,FALSE,FALSE
3973908_T,1,"{62,64}",test,FALSE,FALSE,FALSE,FALSE
4807070_T,1,"{19,21}",train,FALSE,FALSE,FALSE,FALSE
2005188_T,1,"{9,10,13,14,15,16,17,18,19,20,21,23}",train,FALSE,FALSE,FALSE,FALSE
2309232_T,1,{3},train,FALSE,TRUE,FALSE,TRUE
4229056_T,1,{68},test,FALSE,FALSE,FALSE,FALSE
1373933_T,1,"{38,39,40}",train,FALSE,FALSE,FALSE,FALSE
3239880_T,1,{7},test,FALSE,FALSE,FALSE,FALSE
2084891_T,1,{6},train,FALSE,FALSE,FALSE,FALSE
3027037_T,1,{23},test,FALSE,FALSE,FALSE,FALSE
1741963_T,1,"{5,7}",test,FALSE,FALSE,FALSE,FALSE
1797312_T,1,{27},test,FALSE,FALSE,FALSE,FALSE
1994752_T,1,{65},train,FALSE,FALSE,FALSE,FALSE
1827769_T,1,"{11,12,14}",train,FALSE,FALSE,FALSE,FALSE
3982696_T,1,{59},train,FALSE,TRUE,FALSE,TRUE
1189628_T,1,"{25,26}",train,FALSE,FALSE,FALSE,FALSE
1406160_T,1,{59},test,FALSE,FALSE,FALSE,FALSE
1401287_T,1,"{82,84}",train,FALSE,FALSE,FALSE,FALSE
4919381_T,1,{55},test,FALSE,FALSE,FALSE,FALSE
1466046_T,1,{40},train,FALSE,FALSE,FALSE,FALSE
4161623_T,1,"{3,5}",train,TRUE,FALSE,FALSE,TRUE
846911_T,1,{7},train,FALSE,FALSE,FALSE,FALSE
2524458_T,1,"{3,4}",train,FALSE,FALSE,FALSE,FALSE
2133072_T,1,"{36,37,39}",train,FALSE,FALSE,FALSE,FALSE
1715101_T,1,{61},test,FALSE,FALSE,FALSE,FALSE
4830343_T,1,"{10,11,12}",train,FALSE,TRUE,FALSE,TRUE
2754314_T,1,{14},train,FALSE,FALSE,FALSE,FALSE
